Symbol,Name,IndustryCode,Industry
00406,Yau Lee Holdings Ltd,52201020,건설 및 엔지니어링
01615,AB Builders Group Ltd,52201020,건설 및 엔지니어링
00296,Emperor Entertainment Hotel Ltd,53301010,"호텔, 모텔 및 크루즈 라인"
03997,Telecom Service One Holdings Ltd,54201030,개인 서비스
00974,China Shun Ke Long Holdings Ltd,52202010,다각적 산업용 제품 도매
01147,Edensoft Holdings Ltd,57201010,IT 서비스 및 컨설팅
01198,Royale Home Holdings Ltd,53204040,가정용 가구
00361,Hanfort Development Holdings Ltd,53301010,"호텔, 모텔 및 크루즈 라인"
02286,Chen Xing Development Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
08645,Byte Metaverse Holdings Ltd,57201030,온라인 서비스
01752,Top Education Group Ltd,63102010,"초, 중, 고등 교육기관"
00875,Congyu Intelligent Agricultural Holdings Ltd,54102010,어업 및 농업
00510,CASH Financial Services Group Ltd,55102010,투자 은행 및 중개 서비스
01120,Arts Optical International Holdings Ltd,56101020,"의료 장비, 물품 및 유통"
00927,Fujikon Industrial Holdings Ltd,57106030,가정용 전자 제품
08070,Keen Ocean International Holding Ltd,57104010,전자 장비 및 부품
01247,Miko International Holdings Ltd,53202020,의류 및 액세서리
